transcript_id,position,KSS,MS
ENST00000343702.9,777,0.00,3
ENST00000343702.9,778,0.00,3
ENST00000343702.9,779,0.00,3
ENST00000343702.9,780,0.00,3
ENST00000343702.9,781,0.00,3
ENST00000343702.9,782,0.00,3
ENST00000343702.9,783,0.00,3
ENST00000343702.9,784,0.00,3
ENST00000343702.9,785,0.00,3
ENST00000343702.9,786,0.00,3
ENST00000343702.9,787,0.00,3
ENST00000343702.9,788,0.00,3
ENST00000343702.9,789,0.00,3
ENST00000343702.9,790,0.00,3
ENST00000343702.9,791,0.00,3
ENST00000343702.9,792,0.00,3
ENST00000343702.9,793,0.00,3
ENST00000343702.9,794,0.00,3
ENST00000343702.9,795,0.00,3
ENST00000343702.9,796,0.00,3
ENST00000343702.9,797,0.00,3
ENST00000343702.9,798,0.00,3
ENST00000343702.9,799,0.00,3
ENST00000343702.9,800,0.00,3
ENST00000343702.9,801,0.00,3
ENST00000343702.9,802,0.00,3
ENST00000343702.9,803,0.00,3
ENST00000343702.9,804,0.00,3
ENST00000343702.9,805,0.00,3
ENST00000343702.9,806,0.00,3
ENST00000343702.9,807,0.00,3
ENST00000343702.9,808,0.00,3
ENST00000343702.9,809,0.00,3
ENST00000343702.9,810,0.00,3
ENST00000343702.9,811,0.00,3
ENST00000343702.9,812,0.00,3
ENST00000343702.9,813,0.00,3
ENST00000343702.9,814,0.00,3
ENST00000343702.9,815,0.00,3
ENST00000343702.9,816,0.00,3
ENST00000343702.9,817,0.00,3
ENST00000343702.9,818,0.00,3
ENST00000343702.9,819,0.00,3
ENST00000343702.9,820,0.00,3
ENST00000343702.9,821,0.00,3
ENST00000343702.9,822,0.00,3
ENST00000343702.9,823,0.00,3
ENST00000343702.9,824,0.00,3
ENST00000343702.9,825,0.00,3
ENST00000343702.9,826,0.00,3
ENST00000343702.9,827,0.00,3
ENST00000343702.9,828,0.00,3
ENST00000343702.9,829,0.00,3
ENST00000343702.9,830,0.00,3
ENST00000343702.9,831,0.00,3
ENST00000343702.9,832,0.00,3
ENST00000343702.9,833,0.00,3
ENST00000343702.9,834,0.00,3
ENST00000343702.9,835,0.00,3
ENST00000343702.9,836,0.00,3
ENST00000343702.9,837,0.00,3
ENST00000343702.9,838,0.00,3
ENST00000343702.9,839,0.00,3
ENST00000343702.9,840,0.00,3
ENST00000343702.9,841,0.00,3
ENST00000343702.9,842,0.00,3
ENST00000343702.9,843,0.00,3
ENST00000343702.9,844,0.00,3
ENST00000343702.9,845,0.00,3
ENST00000343702.9,846,0.00,3
ENST00000343702.9,847,0.00,3
ENST00000343702.9,848,0.00,3
ENST00000343702.9,849,0.00,3
ENST00000343702.9,850,0.00,3
ENST00000343702.9,851,0.00,3
ENST00000343702.9,852,0.56,3
ENST00000343702.9,853,0.00,3
ENST00000343702.9,854,0.00,3
ENST00000343702.9,855,0.00,3
ENST00000343702.9,856,0.00,3
ENST00000343702.9,857,0.00,3
ENST00000343702.9,858,0.00,3
ENST00000343702.9,859,0.00,3
ENST00000343702.9,860,0.00,3
ENST00000343702.9,861,0.00,3
ENST00000343702.9,862,0.00,3
ENST00000343702.9,863,0.00,3
ENST00000343702.9,864,0.00,3
ENST00000343702.9,865,0.00,3
ENST00000343702.9,866,0.00,3
ENST00000343702.9,867,0.00,3
ENST00000343702.9,868,0.00,3
ENST00000343702.9,869,0.00,3
ENST00000343702.9,870,0.00,3
ENST00000343702.9,871,0.00,3
ENST00000343702.9,872,0.00,3
ENST00000343702.9,873,0.00,3
ENST00000343702.9,874,0.00,3
ENST00000343702.9,875,0.00,3
ENST00000343702.9,876,0.00,3
ENST00000343702.9,877,0.00,3
ENST00000343702.9,878,0.00,3
ENST00000343702.9,879,0.81,3
ENST00000343702.9,880,0.00,3
ENST00000343702.9,881,0.00,3
ENST00000343702.9,882,0.00,3
ENST00000343702.9,883,0.00,3
ENST00000343702.9,884,0.00,3
ENST00000343702.9,885,0.00,3
ENST00000343702.9,886,0.00,3
ENST00000343702.9,887,0.00,3
ENST00000343702.9,888,0.00,3
ENST00000343702.9,889,0.00,3
ENST00000343702.9,890,0.00,3
ENST00000343702.9,891,0.00,3
ENST00000343702.9,892,0.00,3
ENST00000343702.9,893,0.00,3
ENST00000343702.9,894,0.00,3
ENST00000343702.9,895,0.00,3
ENST00000343702.9,896,0.00,3
ENST00000343702.9,897,0.00,3
ENST00000343702.9,898,0.00,3
ENST00000343702.9,899,0.00,3
ENST00000343702.9,900,0.00,3
ENST00000343702.9,901,0.00,3
ENST00000343702.9,902,0.00,3
ENST00000343702.9,903,0.00,3
ENST00000343702.9,904,0.00,3
ENST00000343702.9,905,0.00,3
ENST00000343702.9,906,0.00,3
ENST00000343702.9,907,0.00,3
ENST00000343702.9,908,0.00,3
ENST00000343702.9,909,0.00,3
ENST00000343702.9,910,0.00,3
ENST00000343702.9,911,0.00,3
ENST00000343702.9,912,0.00,3
ENST00000343702.9,913,0.00,3
ENST00000343702.9,914,0.00,3
ENST00000343702.9,915,0.00,3
ENST00000343702.9,916,0.00,3
ENST00000343702.9,917,0.00,3
ENST00000343702.9,918,0.00,3
ENST00000343702.9,919,0.00,3
ENST00000343702.9,920,0.00,3
ENST00000343702.9,921,0.00,3
ENST00000343702.9,922,0.00,3
ENST00000343702.9,923,0.00,3
ENST00000343702.9,924,0.00,3
ENST00000343702.9,925,0.00,3
ENST00000343702.9,926,0.00,3
ENST00000343702.9,927,0.00,3
ENST00000343702.9,928,0.00,3
ENST00000343702.9,929,0.00,3
ENST00000343702.9,930,0.00,3
ENST00000343702.9,931,0.00,3
ENST00000343702.9,932,0.00,3
ENST00000343702.9,933,0.00,3
ENST00000343702.9,934,0.00,3
ENST00000343702.9,935,0.00,3
ENST00000343702.9,936,0.00,3
ENST00000343702.9,937,0.00,3
ENST00000343702.9,938,0.00,3
ENST00000343702.9,939,0.00,3
ENST00000343702.9,940,0.00,1
ENST00000343702.9,941,0.00,1
ENST00000343702.9,942,0.00,1
ENST00000343702.9,943,0.00,1
ENST00000343702.9,944,0.00,1
ENST00000343702.9,945,0.00,1
ENST00000343702.9,946,0.00,1
ENST00000343702.9,947,0.00,1
ENST00000343702.9,948,0.00,1
ENST00000343702.9,949,0.00,1
ENST00000343702.9,950,0.00,1
ENST00000343702.9,951,0.00,1
ENST00000343702.9,952,0.00,1
ENST00000343702.9,953,0.00,1
ENST00000343702.9,954,0.00,1
ENST00000343702.9,955,0.00,1
ENST00000343702.9,956,0.00,1
ENST00000343702.9,957,0.00,1
ENST00000343702.9,958,0.00,1
ENST00000343702.9,959,0.00,1
ENST00000343702.9,960,0.00,1
ENST00000343702.9,961,0.00,1
ENST00000343702.9,962,0.00,1
ENST00000343702.9,963,0.00,1
ENST00000343702.9,964,0.00,1
ENST00000343702.9,965,0.00,1
ENST00000343702.9,966,0.00,1
ENST00000343702.9,967,0.00,1
ENST00000343702.9,968,0.00,1
ENST00000343702.9,969,0.00,1
ENST00000343702.9,970,0.00,1
ENST00000343702.9,971,0.00,1
ENST00000343702.9,972,0.00,1
ENST00000343702.9,973,0.00,1
ENST00000343702.9,974,0.00,1
ENST00000343702.9,975,0.00,1
ENST00000343702.9,976,0.00,1
ENST00000343702.9,977,0.00,1
ENST00000343702.9,978,0.00,1
ENST00000343702.9,979,0.00,2
ENST00000343702.9,980,0.00,2
ENST00000343702.9,981,0.00,2
ENST00000343702.9,982,0.00,2
ENST00000343702.9,983,0.00,2
ENST00000343702.9,984,0.00,2
ENST00000343702.9,985,0.00,2
ENST00000343702.9,986,0.00,2
ENST00000343702.9,987,0.00,2
ENST00000343702.9,988,0.00,2
ENST00000343702.9,989,0.00,2
ENST00000343702.9,990,0.00,2
ENST00000343702.9,991,0.00,2
ENST00000343702.9,992,0.00,2
ENST00000343702.9,993,0.00,2
ENST00000343702.9,994,0.00,2
ENST00000343702.9,995,0.00,2
ENST00000343702.9,996,0.00,2
ENST00000343702.9,997,0.00,2
ENST00000343702.9,998,0.00,2
ENST00000343702.9,999,0.00,2
ENST00000343702.9,1000,0.00,2
ENST00000343702.9,1001,0.00,2
ENST00000343702.9,1002,0.00,2
ENST00000343702.9,1003,0.00,2
ENST00000343702.9,1004,0.00,2
ENST00000343702.9,1005,0.00,2
ENST00000343702.9,1006,0.00,2
ENST00000343702.9,1007,0.00,2
ENST00000343702.9,1008,0.00,2
ENST00000343702.9,1009,0.00,2
ENST00000343702.9,1010,0.00,2
ENST00000343702.9,1011,0.00,2
ENST00000343702.9,1012,0.00,2
ENST00000343702.9,1013,0.00,2
ENST00000343702.9,1014,0.00,2
ENST00000343702.9,1015,0.00,2
ENST00000343702.9,1016,0.00,2
ENST00000343702.9,1017,0.00,2
ENST00000343702.9,1018,0.00,2
ENST00000343702.9,1019,0.00,2
ENST00000343702.9,1020,0.00,2
ENST00000343702.9,1021,0.00,2
ENST00000343702.9,1022,0.00,2
ENST00000343702.9,1023,0.00,2
ENST00000343702.9,1024,0.00,2
ENST00000343702.9,1025,0.00,2
ENST00000343702.9,1026,0.00,2
ENST00000343702.9,1027,0.00,2
ENST00000343702.9,1028,0.00,2
ENST00000343702.9,1029,0.00,2
ENST00000343702.9,1030,0.00,2
ENST00000343702.9,1031,0.00,2
ENST00000343702.9,1032,0.00,2
ENST00000343702.9,1033,0.00,2
ENST00000343702.9,1034,0.00,2
ENST00000343702.9,1035,0.00,2
ENST00000343702.9,1036,0.00,2
ENST00000343702.9,1037,0.00,2
ENST00000343702.9,1038,0.00,2
ENST00000343702.9,1039,0.00,2
ENST00000343702.9,1040,0.00,2
ENST00000343702.9,1041,0.00,2
ENST00000343702.9,1042,0.00,2
ENST00000343702.9,1043,0.00,2
ENST00000343702.9,1044,0.00,2
ENST00000343702.9,1045,0.00,2
ENST00000343702.9,1046,0.00,2
ENST00000343702.9,1047,0.00,2
ENST00000343702.9,1048,0.00,2
ENST00000343702.9,1049,0.00,2
ENST00000343702.9,1050,0.00,2
ENST00000343702.9,1051,0.00,2
ENST00000343702.9,1052,0.00,2
ENST00000343702.9,1053,0.00,2
ENST00000343702.9,1054,0.00,2
ENST00000343702.9,1055,0.00,2
ENST00000343702.9,1056,0.00,2
ENST00000343702.9,1057,0.00,2
ENST00000343702.9,1058,0.00,2
ENST00000343702.9,1059,0.00,2
ENST00000343702.9,1060,0.00,2
ENST00000343702.9,1061,0.00,2
ENST00000343702.9,1062,0.00,2
ENST00000343702.9,1063,0.00,2
ENST00000343702.9,1064,0.00,2
ENST00000343702.9,1065,0.00,2
ENST00000343702.9,1066,0.00,2
ENST00000343702.9,1067,0.00,2
ENST00000343702.9,1068,0.00,2
ENST00000343702.9,1069,0.00,2
ENST00000343702.9,1070,0.00,2
ENST00000343702.9,1071,0.00,2
ENST00000343702.9,1072,0.00,2
ENST00000343702.9,1073,0.00,2
ENST00000343702.9,1074,0.00,2
ENST00000343702.9,1075,0.00,2
ENST00000343702.9,1076,0.00,2
ENST00000343702.9,1077,0.00,2
ENST00000343702.9,1078,0.00,2
ENST00000343702.9,1079,0.00,2
ENST00000343702.9,1080,0.00,2
ENST00000343702.9,1081,0.00,2
ENST00000343702.9,1082,0.00,2
ENST00000343702.9,1083,0.00,2
ENST00000343702.9,1084,0.00,2
ENST00000343702.9,1085,0.00,2
ENST00000343702.9,1086,0.00,2
ENST00000343702.9,1087,0.00,2
ENST00000343702.9,1088,0.00,2
ENST00000343702.9,1089,0.00,2
ENST00000343702.9,1090,0.00,2
ENST00000343702.9,1091,0.00,2
ENST00000343702.9,1092,0.00,2
ENST00000343702.9,1093,0.00,2
ENST00000343702.9,1094,0.00,2
ENST00000343702.9,1095,0.00,2
ENST00000343702.9,1096,0.00,2
ENST00000343702.9,1097,0.00,2
ENST00000343702.9,1098,0.00,2
ENST00000343702.9,1099,0.00,2
ENST00000343702.9,1100,0.00,2
ENST00000343702.9,1101,0.00,2
ENST00000343702.9,1102,0.00,2
ENST00000343702.9,1103,0.00,2
ENST00000343702.9,1104,0.00,2
ENST00000343702.9,1105,0.00,2
ENST00000343702.9,1106,0.00,2
ENST00000343702.9,1107,0.00,2
ENST00000343702.9,1108,0.00,2
ENST00000343702.9,1109,0.00,2
ENST00000343702.9,1110,0.00,2
ENST00000343702.9,1111,0.00,2
ENST00000343702.9,1112,0.00,2
ENST00000343702.9,1113,0.00,2
ENST00000343702.9,1114,0.00,2
ENST00000343702.9,1115,0.00,2
ENST00000343702.9,1116,0.00,2
ENST00000343702.9,1117,0.00,2
ENST00000343702.9,1118,0.00,2
ENST00000343702.9,1119,0.00,2
ENST00000343702.9,1120,0.00,2
ENST00000343702.9,1121,0.00,2
ENST00000343702.9,1122,0.00,2
ENST00000343702.9,1123,0.00,2
ENST00000343702.9,1124,0.00,2
ENST00000343702.9,1125,0.00,2
ENST00000343702.9,1126,0.00,2
ENST00000343702.9,1127,0.00,2
ENST00000343702.9,1128,0.00,2
ENST00000343702.9,1129,0.00,2
ENST00000343702.9,1130,0.00,2
ENST00000343702.9,1131,0.00,2
ENST00000343702.9,1132,0.00,2
ENST00000343702.9,1133,0.00,2
ENST00000343702.9,1134,0.00,2
ENST00000343702.9,1135,0.00,2
ENST00000343702.9,1136,0.00,2
ENST00000343702.9,1137,0.00,2
ENST00000343702.9,1138,0.00,2
ENST00000343702.9,1139,0.00,2
ENST00000343702.9,1140,0.00,2
ENST00000343702.9,1141,0.00,2
ENST00000343702.9,1142,0.00,2
ENST00000343702.9,1143,0.00,2
ENST00000343702.9,1144,0.00,2
ENST00000343702.9,1145,0.00,2
ENST00000343702.9,1146,0.00,2
ENST00000343702.9,1147,0.00,2
ENST00000343702.9,1148,0.00,2
ENST00000343702.9,1149,0.00,2
ENST00000343702.9,1150,0.00,2
ENST00000343702.9,1151,0.00,2
ENST00000343702.9,1152,0.00,2
ENST00000343702.9,1153,0.00,2
ENST00000343702.9,1154,0.00,2
ENST00000343702.9,1155,0.00,2
ENST00000343702.9,1156,0.00,2
ENST00000343702.9,1157,0.00,2
ENST00000343702.9,1158,0.00,2
ENST00000343702.9,1159,0.00,2
ENST00000343702.9,1160,0.00,2
ENST00000343702.9,1161,0.00,2
ENST00000343702.9,1162,0.00,2
ENST00000343702.9,1163,0.00,2
ENST00000343702.9,1164,0.00,2
ENST00000343702.9,1165,0.00,2
ENST00000343702.9,1166,0.00,2
ENST00000343702.9,1167,0.00,2
ENST00000343702.9,1168,0.00,2
ENST00000343702.9,1169,0.00,2
ENST00000343702.9,1170,0.00,2
ENST00000343702.9,1171,0.00,2
ENST00000343702.9,1172,0.00,2
ENST00000343702.9,1173,0.00,2
ENST00000343702.9,1174,0.00,2
ENST00000343702.9,1175,0.00,2
ENST00000343702.9,1176,0.00,2
ENST00000343702.9,1177,0.00,2
ENST00000343702.9,1178,0.00,2
ENST00000343702.9,1179,0.00,2
ENST00000343702.9,1180,0.00,2
ENST00000343702.9,1181,0.00,2
ENST00000343702.9,1182,0.00,2
ENST00000343702.9,1183,0.00,2
ENST00000343702.9,1184,0.00,2
ENST00000343702.9,1185,0.00,2
ENST00000343702.9,1186,0.00,2
ENST00000343702.9,1187,0.00,2
ENST00000343702.9,1188,0.00,2
ENST00000343702.9,1189,0.00,2
ENST00000343702.9,1190,0.00,2
ENST00000343702.9,1191,0.00,2
ENST00000343702.9,1192,0.00,2
ENST00000343702.9,1193,0.00,2
ENST00000343702.9,1194,0.00,2
ENST00000343702.9,1195,0.00,2
ENST00000343702.9,1196,0.00,2
ENST00000343702.9,1197,0.00,2
ENST00000343702.9,1198,0.00,2
ENST00000343702.9,1199,0.00,2
ENST00000343702.9,1200,0.00,2
ENST00000343702.9,1201,0.00,2
ENST00000343702.9,1202,0.00,2
ENST00000343702.9,1203,0.00,2
ENST00000343702.9,1204,0.00,2
ENST00000343702.9,1205,0.00,2
ENST00000343702.9,1206,0.00,2
ENST00000343702.9,1207,0.00,2
ENST00000343702.9,1208,0.00,2
ENST00000343702.9,1209,0.00,2
ENST00000343702.9,1210,0.00,2
ENST00000343702.9,1211,0.00,2
ENST00000343702.9,1212,0.00,2
ENST00000343702.9,1213,0.00,2
ENST00000343702.9,1214,0.00,2
ENST00000343702.9,1215,0.00,2
ENST00000343702.9,1216,0.00,2
ENST00000343702.9,1217,0.00,2
ENST00000343702.9,1218,0.00,2
ENST00000343702.9,1219,0.00,2
ENST00000343702.9,1220,0.00,2
ENST00000343702.9,1221,0.00,2
ENST00000343702.9,1222,0.00,2
ENST00000343702.9,1223,0.00,2
ENST00000343702.9,1224,0.00,2
ENST00000343702.9,1225,0.00,2
ENST00000343702.9,1226,0.00,2
ENST00000343702.9,1227,0.00,2
ENST00000343702.9,1228,0.00,2
ENST00000343702.9,1229,0.00,2
ENST00000343702.9,1230,0.00,2
ENST00000343702.9,1231,0.00,2
ENST00000343702.9,1232,0.00,2
ENST00000343702.9,1233,0.00,2
ENST00000343702.9,1234,0.00,2
ENST00000343702.9,1235,0.00,2
ENST00000343702.9,1236,0.00,2
ENST00000343702.9,1237,0.00,2
ENST00000343702.9,1238,0.00,2
ENST00000343702.9,1239,0.00,2
ENST00000343702.9,1240,0.00,2
ENST00000343702.9,1241,0.00,2
ENST00000343702.9,1242,0.00,2
ENST00000343702.9,1243,0.00,2
ENST00000343702.9,1244,0.00,2
ENST00000343702.9,1245,0.00,2
ENST00000343702.9,1246,0.00,2
ENST00000343702.9,1247,0.00,2
ENST00000343702.9,1248,0.00,2
ENST00000343702.9,1249,0.00,2
ENST00000343702.9,1250,0.00,2
ENST00000343702.9,1251,0.00,2
ENST00000343702.9,1252,0.00,2
ENST00000343702.9,1253,0.00,2
ENST00000343702.9,1254,0.00,2
ENST00000343702.9,1255,0.00,2
ENST00000343702.9,1256,0.00,2
ENST00000343702.9,1257,0.00,2
ENST00000343702.9,1258,0.00,2
ENST00000343702.9,1259,0.00,2
ENST00000343702.9,1260,0.00,2
ENST00000343702.9,1261,0.00,2
ENST00000343702.9,1262,0.00,2
ENST00000343702.9,1263,0.00,2
ENST00000343702.9,1264,0.00,2
ENST00000343702.9,1265,0.00,2
ENST00000343702.9,1266,0.00,2
ENST00000343702.9,1267,0.00,2
ENST00000343702.9,1268,0.00,2
ENST00000343702.9,1269,0.00,2
ENST00000343702.9,1270,0.00,2
ENST00000343702.9,1271,0.00,2
ENST00000343702.9,1272,0.00,2
ENST00000343702.9,1273,0.00,2
ENST00000343702.9,1274,0.00,2
ENST00000343702.9,1275,0.00,2
ENST00000343702.9,1276,0.00,2
ENST00000343702.9,1277,0.00,2
ENST00000343702.9,1278,0.00,2
ENST00000343702.9,1279,0.00,2
ENST00000343702.9,1280,0.00,2
ENST00000343702.9,1281,0.00,2
ENST00000343702.9,1282,0.00,2
ENST00000343702.9,1283,0.00,2
ENST00000343702.9,1284,0.00,2
ENST00000343702.9,1285,0.00,2
ENST00000343702.9,1286,0.00,2
ENST00000343702.9,1287,0.00,2
ENST00000343702.9,1288,0.00,2
ENST00000343702.9,1289,0.00,2
ENST00000343702.9,1290,0.00,2
ENST00000343702.9,1291,0.00,2
ENST00000343702.9,1292,0.00,2
ENST00000343702.9,1293,0.00,2
ENST00000343702.9,1294,0.00,2
ENST00000343702.9,1295,0.00,2
ENST00000343702.9,1296,0.00,2
ENST00000343702.9,1297,0.00,2
ENST00000343702.9,1298,0.00,2
ENST00000343702.9,1299,0.00,2
ENST00000343702.9,1300,0.00,2
ENST00000343702.9,1301,0.00,2
ENST00000343702.9,1302,0.00,2
ENST00000343702.9,1303,0.00,2
ENST00000343702.9,1304,0.00,2
ENST00000343702.9,1305,0.00,2
ENST00000343702.9,1306,0.00,2
ENST00000343702.9,1307,0.00,2
ENST00000343702.9,1308,0.00,2
ENST00000343702.9,1309,0.00,2
ENST00000343702.9,1310,0.00,2
ENST00000343702.9,1311,0.00,2
ENST00000343702.9,1312,0.00,2
ENST00000343702.9,1313,0.00,2
ENST00000343702.9,1314,0.00,2
ENST00000343702.9,1315,0.00,2
ENST00000343702.9,1316,0.00,2
ENST00000343702.9,1317,0.64,2
ENST00000343702.9,1318,0.00,2
ENST00000343702.9,1319,0.00,1
ENST00000343702.9,1320,0.00,1
ENST00000343702.9,1321,0.00,1
ENST00000343702.9,1322,0.00,1
ENST00000343702.9,1323,0.00,1
ENST00000343702.9,1324,0.00,1
ENST00000343702.9,1325,0.00,1
ENST00000343702.9,1326,0.00,1
ENST00000343702.9,1327,0.00,1
ENST00000343702.9,1328,0.00,1
ENST00000343702.9,1329,0.00,1
ENST00000343702.9,1330,0.00,1
ENST00000343702.9,1331,0.00,1
ENST00000343702.9,1332,0.00,1
ENST00000343702.9,1333,0.00,1
ENST00000343702.9,1334,0.00,1
ENST00000343702.9,1335,0.4,1
ENST00000343702.9,1336,0.00,1
ENST00000343702.9,1337,0.00,1
ENST00000343702.9,1338,0.00,1
ENST00000343702.9,1339,0.00,1
ENST00000343702.9,1340,0.00,1
ENST00000343702.9,1341,0.00,1
ENST00000343702.9,1342,0.00,1
ENST00000343702.9,1343,0.00,1
ENST00000343702.9,1344,0.00,1
ENST00000343702.9,1345,0.00,1
ENST00000343702.9,1346,0.00,1
ENST00000343702.9,1347,0.00,1
ENST00000343702.9,1348,0.00,1
ENST00000343702.9,1349,0.00,1
ENST00000343702.9,1350,0.00,1
ENST00000343702.9,1351,0.00,1
ENST00000343702.9,1352,0.00,1
ENST00000343702.9,1353,0.00,1
ENST00000343702.9,1354,0.00,1
ENST00000343702.9,1355,0.00,1
ENST00000343702.9,1356,0.00,1
ENST00000343702.9,1357,0.00,1
ENST00000343702.9,1358,0.00,1
ENST00000343702.9,1359,0.00,1
ENST00000343702.9,1360,0.00,1
ENST00000343702.9,1361,0.00,1
ENST00000343702.9,1362,0.00,1
ENST00000343702.9,1363,0.00,1
ENST00000343702.9,1364,0.00,1
ENST00000343702.9,1365,0.00,1
ENST00000343702.9,1366,0.00,1
ENST00000343702.9,1367,0.00,1
ENST00000343702.9,1368,0.00,1
ENST00000343702.9,1369,0.00,1
ENST00000343702.9,1370,0.00,1
ENST00000343702.9,1371,0.00,1
ENST00000343702.9,1372,0.00,1
ENST00000343702.9,1373,0.00,1
ENST00000343702.9,1374,0.00,1
ENST00000343702.9,1375,0.00,1
ENST00000343702.9,1376,0.00,1
ENST00000343702.9,1377,0.00,1
ENST00000343702.9,1378,0.00,1
ENST00000343702.9,1379,0.00,1
ENST00000343702.9,1380,0.00,1
ENST00000343702.9,1381,0.00,1
ENST00000343702.9,1382,0.00,1
ENST00000343702.9,1383,0.00,1
ENST00000343702.9,1384,0.00,1
ENST00000343702.9,1385,0.00,1
ENST00000343702.9,1386,0.00,1
ENST00000343702.9,1387,0.00,1
ENST00000343702.9,1388,0.00,1
ENST00000343702.9,1389,0.00,1
ENST00000343702.9,1390,0.00,1
ENST00000343702.9,1391,0.00,1
ENST00000343702.9,1392,0.00,1
ENST00000343702.9,1393,0.00,1
ENST00000343702.9,1394,0.00,1
ENST00000343702.9,1395,0.00,1
ENST00000343702.9,1396,0.00,1
ENST00000343702.9,1397,0.00,1
ENST00000343702.9,1398,0.00,1
ENST00000343702.9,1399,0.00,1
ENST00000343702.9,1400,0.00,1
ENST00000343702.9,1401,0.00,1
ENST00000343702.9,1402,0.00,1
ENST00000343702.9,1403,0.00,1
ENST00000343702.9,1404,0.00,1
ENST00000343702.9,1405,0.00,1
ENST00000343702.9,1406,0.00,1
ENST00000343702.9,1407,0.00,1
ENST00000343702.9,1408,0.00,1
ENST00000343702.9,1409,0.00,1
ENST00000343702.9,1410,0.00,1
ENST00000343702.9,1411,0.00,1
ENST00000343702.9,1412,0.00,1
ENST00000343702.9,1413,0.00,1
ENST00000343702.9,1414,0.00,1
ENST00000343702.9,1415,0.00,1
ENST00000343702.9,1416,0.00,1
ENST00000343702.9,1417,0.00,1
ENST00000343702.9,1418,0.00,1
ENST00000343702.9,1419,0.00,1
ENST00000343702.9,1420,0.00,1
ENST00000343702.9,1421,0.00,1
ENST00000343702.9,1422,0.00,1
ENST00000343702.9,1423,0.00,1
ENST00000343702.9,1424,0.00,1
ENST00000343702.9,1425,0.00,1
ENST00000343702.9,1426,0.00,1
ENST00000343702.9,1427,0.00,1
ENST00000343702.9,1428,0.00,1
ENST00000343702.9,1429,0.00,1
ENST00000343702.9,1430,0.00,1
ENST00000343702.9,1431,0.00,1
ENST00000343702.9,1432,0.00,1
ENST00000343702.9,1433,0.00,1
ENST00000343702.9,1434,0.00,1
ENST00000343702.9,1435,0.00,1
ENST00000343702.9,1436,0.00,1
ENST00000343702.9,1437,0.00,1
ENST00000343702.9,1438,0.00,1
ENST00000343702.9,1439,0.00,1
ENST00000343702.9,1440,0.00,1
ENST00000343702.9,1441,0.00,1
ENST00000343702.9,1442,0.00,1
ENST00000343702.9,1443,0.00,1
ENST00000343702.9,1444,0.00,1
ENST00000343702.9,1445,0.00,1
ENST00000343702.9,1446,0.00,1
ENST00000343702.9,1447,0.00,1
ENST00000343702.9,1448,0.00,1
ENST00000343702.9,1449,0.00,1
ENST00000343702.9,1450,0.00,1
ENST00000343702.9,1451,0.00,1
ENST00000343702.9,1452,0.00,1
ENST00000343702.9,1453,0.00,1
ENST00000343702.9,1454,0.00,1
ENST00000343702.9,1455,0.00,1
ENST00000343702.9,1456,0.00,1
ENST00000343702.9,1457,0.00,1
ENST00000343702.9,1458,0.00,1
ENST00000343702.9,1459,0.00,1
ENST00000343702.9,1460,0.00,1
ENST00000343702.9,1461,0.00,1
ENST00000343702.9,1462,0.00,1
ENST00000343702.9,1463,0.00,1
ENST00000343702.9,1464,0.00,1
ENST00000343702.9,1465,0.00,1
ENST00000343702.9,1466,0.00,1
ENST00000343702.9,1467,0.00,1
ENST00000343702.9,1468,0.00,1
ENST00000343702.9,1469,0.00,1
ENST00000343702.9,1470,0.00,1
ENST00000343702.9,1471,0.00,1
ENST00000343702.9,1472,0.00,1
ENST00000343702.9,1473,0.00,1
ENST00000343702.9,1474,0.00,1
ENST00000343702.9,1475,0.00,1
ENST00000343702.9,1476,0.00,1
ENST00000343702.9,1477,0.00,1
ENST00000343702.9,1478,0.00,1
ENST00000343702.9,1479,0.00,1
ENST00000343702.9,1480,0.00,1
ENST00000343702.9,1481,0.00,1
ENST00000343702.9,1482,0.00,1
ENST00000343702.9,1483,0.00,1
ENST00000343702.9,1484,0.00,1
ENST00000343702.9,1485,0.00,1
ENST00000343702.9,1486,0.00,1
ENST00000343702.9,1487,0.00,1
ENST00000343702.9,1488,0.00,1
ENST00000343702.9,1489,0.00,1
ENST00000343702.9,1490,0.00,1
ENST00000343702.9,1491,0.00,1
ENST00000343702.9,1492,0.00,1
ENST00000343702.9,1493,0.00,1
ENST00000343702.9,1494,0.00,1
ENST00000343702.9,1495,0.00,1
ENST00000343702.9,1496,0.00,1
ENST00000343702.9,1497,0.00,1
ENST00000343702.9,1498,0.00,1
ENST00000343702.9,1499,0.00,1
ENST00000343702.9,1500,0.00,1
ENST00000343702.9,1501,0.00,1
ENST00000343702.9,1502,0.00,1
ENST00000343702.9,1503,0.00,1
ENST00000343702.9,1504,0.00,1
ENST00000343702.9,1505,0.00,1
ENST00000343702.9,1506,0.00,1
ENST00000343702.9,1507,0.00,1
ENST00000343702.9,1508,0.00,1
ENST00000343702.9,1509,0.00,1
ENST00000343702.9,1510,0.00,1
ENST00000343702.9,1511,0.00,1
ENST00000343702.9,1512,0.00,1
ENST00000343702.9,1513,0.00,1
ENST00000343702.9,1514,0.00,1
ENST00000343702.9,1515,0.00,1
ENST00000343702.9,1516,0.00,1
ENST00000343702.9,1517,0.00,1
ENST00000343702.9,1518,0.00,1
ENST00000343702.9,1519,0.00,1
ENST00000343702.9,1520,0.00,1
ENST00000343702.9,1521,0.00,1
ENST00000343702.9,1522,0.00,1
ENST00000343702.9,1523,0.00,1
